,sim_name,method,expected_theta,theta_prom,error,est_theta_list,mic_array.d,mic_array.n,mic_array.position,source.position,mic-source distance
1808,"sim_Anechoich_d0.1_n4_s[18.0,19.0,1.0]_m[9.0,2.0,1.0,]",PHAT,62.632,64.103,7e-05,"[0.0, 64.61, 64.61, 63.09]",0.1,4,"[9, 2, 1]","[18, 19, 1]",19.14262259984248
1809,"sim_Anechoich_d0.1_n4_s[18.0,19.0,1.0]_m[9.0,2.0,1.0,]",SCOT,62.632,64.103,7e-05,"[0.0, 64.61, 64.61, 63.09]",0.1,4,"[9, 2, 1]","[18, 19, 1]",19.14262259984248
1810,"sim_Anechoich_d0.1_n4_s[18.0,19.0,1.0]_m[9.0,2.0,1.0,]",ECKART,62.632,64.103,7e-05,"[0.0, 64.61, 64.61, 63.09]",0.1,4,"[9, 2, 1]","[18, 19, 1]",19.14262259984248
1811,"sim_Anechoich_d0.1_n4_s[18.0,19.0,1.0]_m[9.0,2.0,1.0,]",HT,62.632,64.103,7e-05,"[0.0, 64.61, 64.61, 63.09]",0.1,4,"[9, 2, 1]","[18, 19, 1]",19.14262259984248
1812,"sim_Anechoich_d0.1_n5_s[18.0,19.0,1.0]_m[9.0,2.0,1.0,]",Classic,62.765,63.658,2e-05,"[0.0, 64.61, 64.61, 63.09, 62.32]",0.1,5,"[9, 2, 1]","[18, 19, 1]",19.119688804998894
1813,"sim_Anechoich_d0.1_n5_s[18.0,19.0,1.0]_m[9.0,2.0,1.0,]",ROTH,62.765,63.658,2e-05,"[0.0, 64.61, 64.61, 63.09, 62.32]",0.1,5,"[9, 2, 1]","[18, 19, 1]",19.119688804998894
1814,"sim_Anechoich_d0.1_n5_s[18.0,19.0,1.0]_m[9.0,2.0,1.0,]",PHAT,62.765,63.658,2e-05,"[0.0, 64.61, 64.61, 63.09, 62.32]",0.1,5,"[9, 2, 1]","[18, 19, 1]",19.119688804998894
1815,"sim_Anechoich_d0.1_n5_s[18.0,19.0,1.0]_m[9.0,2.0,1.0,]",SCOT,62.765,63.658,2e-05,"[0.0, 64.61, 64.61, 63.09, 62.32]",0.1,5,"[9, 2, 1]","[18, 19, 1]",19.119688804998894
1816,"sim_Anechoich_d0.1_n5_s[18.0,19.0,1.0]_m[9.0,2.0,1.0,]",ECKART,62.765,63.658,2e-05,"[0.0, 64.61, 64.61, 63.09, 62.32]",0.1,5,"[9, 2, 1]","[18, 19, 1]",19.119688804998894
1817,"sim_Anechoich_d0.1_n5_s[18.0,19.0,1.0]_m[9.0,2.0,1.0,]",HT,62.765,63.658,2e-05,"[0.0, 64.61, 64.61, 63.09, 62.32]",0.1,5,"[9, 2, 1]","[18, 19, 1]",19.119688804998894
1818,"sim_Anechoich_d0.1_n3_s[18.0,19.0,1.0]_m[5.0,6.0,1.0,]",Classic,45.332,48.61,0.00033,"[0.0, 49.97, 47.25]",0.1,3,"[5, 6, 1]","[18, 19, 1]",18.27901802614134
1819,"sim_Anechoich_d0.1_n3_s[18.0,19.0,1.0]_m[5.0,6.0,1.0,]",ROTH,45.332,48.61,0.00033,"[0.0, 49.97, 47.25]",0.1,3,"[5, 6, 1]","[18, 19, 1]",18.27901802614134
1820,"sim_Anechoich_d0.1_n3_s[18.0,19.0,1.0]_m[5.0,6.0,1.0,]",PHAT,45.332,48.61,0.00033,"[0.0, 49.97, 47.25]",0.1,3,"[5, 6, 1]","[18, 19, 1]",18.27901802614134
1821,"sim_Anechoich_d0.1_n3_s[18.0,19.0,1.0]_m[5.0,6.0,1.0,]",SCOT,45.332,48.61,0.00033,"[0.0, 49.97, 47.25]",0.1,3,"[5, 6, 1]","[18, 19, 1]",18.27901802614134
1822,"sim_Anechoich_d0.1_n3_s[18.0,19.0,1.0]_m[5.0,6.0,1.0,]",ECKART,45.332,48.61,0.00033,"[0.0, 49.97, 47.25]",0.1,3,"[5, 6, 1]","[18, 19, 1]",18.27901802614134
1823,"sim_Anechoich_d0.1_n3_s[18.0,19.0,1.0]_m[5.0,6.0,1.0,]",HT,45.332,48.61,0.00033,"[0.0, 49.97, 47.25]",0.1,3,"[5, 6, 1]","[18, 19, 1]",18.27901802614134
1824,"sim_Anechoich_d0.1_n4_s[18.0,19.0,1.0]_m[5.0,6.0,1.0,]",Classic,45.444,47.843,0.00018,"[0.0, 49.97, 47.25, 46.31]",0.1,4,"[5, 6, 1]","[18, 19, 1]",18.243903091169937
1825,"sim_Anechoich_d0.1_n4_s[18.0,19.0,1.0]_m[5.0,6.0,1.0,]",ROTH,45.444,47.843,0.00018,"[0.0, 49.97, 47.25, 46.31]",0.1,4,"[5, 6, 1]","[18, 19, 1]",18.243903091169937
1826,"sim_Anechoich_d0.1_n4_s[18.0,19.0,1.0]_m[5.0,6.0,1.0,]",PHAT,45.444,47.843,0.00018,"[0.0, 49.97, 47.25, 46.31]",0.1,4,"[5, 6, 1]","[18, 19, 1]",18.243903091169937
1827,"sim_Anechoich_d0.1_n4_s[18.0,19.0,1.0]_m[5.0,6.0,1.0,]",SCOT,45.444,47.843,0.00018,"[0.0, 49.97, 47.25, 46.31]",0.1,4,"[5, 6, 1]","[18, 19, 1]",18.243903091169937
1828,"sim_Anechoich_d0.1_n4_s[18.0,19.0,1.0]_m[5.0,6.0,1.0,]",ECKART,45.444,47.843,0.00018,"[0.0, 49.97, 47.25, 46.31]",0.1,4,"[5, 6, 1]","[18, 19, 1]",18.243903091169937
1829,"sim_Anechoich_d0.1_n4_s[18.0,19.0,1.0]_m[5.0,6.0,1.0,]",HT,45.444,47.843,0.00018,"[0.0, 49.97, 47.25, 46.31]",0.1,4,"[5, 6, 1]","[18, 19, 1]",18.243903091169937
1830,"sim_Anechoich_d0.1_n5_s[18.0,19.0,1.0]_m[5.0,6.0,1.0,]",Classic,45.556,47.342,0.0001,"[0.0, 49.97, 47.25, 46.31, 45.84]",0.1,5,"[5, 6, 1]","[18, 19, 1]",18.208857734630143
1831,"sim_Anechoich_d0.1_n5_s[18.0,19.0,1.0]_m[5.0,6.0,1.0,]",ROTH,45.556,47.342,0.0001,"[0.0, 49.97, 47.25, 46.31, 45.84]",0.1,5,"[5, 6, 1]","[18, 19, 1]",18.208857734630143
1832,"sim_Anechoich_d0.1_n5_s[18.0,19.0,1.0]_m[5.0,6.0,1.0,]",PHAT,45.556,47.342,0.0001,"[0.0, 49.97, 47.25, 46.31, 45.84]",0.1,5,"[5, 6, 1]","[18, 19, 1]",18.208857734630143
1833,"sim_Anechoich_d0.1_n5_s[18.0,19.0,1.0]_m[5.0,6.0,1.0,]",SCOT,45.556,47.342,0.0001,"[0.0, 49.97, 47.25, 46.31, 45.84]",0.1,5,"[5, 6, 1]","[18, 19, 1]",18.208857734630143
1834,"sim_Anechoich_d0.1_n5_s[18.0,19.0,1.0]_m[5.0,6.0,1.0,]",ECKART,45.556,47.342,0.0001,"[0.0, 49.97, 47.25, 46.31, 45.84]",0.1,5,"[5, 6, 1]","[18, 19, 1]",18.208857734630143
1835,"sim_Anechoich_d0.1_n5_s[18.0,19.0,1.0]_m[5.0,6.0,1.0,]",HT,45.556,47.342,0.0001,"[0.0, 49.97, 47.25, 46.31, 45.84]",0.1,5,"[5, 6, 1]","[18, 19, 1]",18.208857734630143
1836,"sim_Anechoich_d0.1_n3_s[18.0,19.0,1.0]_m[4.0,8.0,1.0,]",Classic,38.457,42.885,0.00061,"[0.0, 44.39, 41.38]",0.1,3,"[4, 8, 1]","[18, 19, 1]",17.686788854961772
1837,"sim_Anechoich_d0.1_n3_s[18.0,19.0,1.0]_m[4.0,8.0,1.0,]",ROTH,38.457,42.885,0.00061,"[0.0, 44.39, 41.38]",0.1,3,"[4, 8, 1]","[18, 19, 1]",17.686788854961772
1838,"sim_Anechoich_d0.1_n3_s[18.0,19.0,1.0]_m[4.0,8.0,1.0,]",PHAT,38.457,42.885,0.00061,"[0.0, 44.39, 41.38]",0.1,3,"[4, 8, 1]","[18, 19, 1]",17.686788854961772
1839,"sim_Anechoich_d0.1_n3_s[18.0,19.0,1.0]_m[4.0,8.0,1.0,]",SCOT,38.457,42.885,0.00061,"[0.0, 44.39, 41.38]",0.1,3,"[4, 8, 1]","[18, 19, 1]",17.686788854961772
1840,"sim_Anechoich_d0.1_n3_s[18.0,19.0,1.0]_m[4.0,8.0,1.0,]",ECKART,38.457,42.885,0.00061,"[0.0, 44.39, 41.38]",0.1,3,"[4, 8, 1]","[18, 19, 1]",17.686788854961772
1841,"sim_Anechoich_d0.1_n3_s[18.0,19.0,1.0]_m[4.0,8.0,1.0,]",HT,38.457,42.885,0.00061,"[0.0, 44.39, 41.38]",0.1,3,"[4, 8, 1]","[18, 19, 1]",17.686788854961772
1842,"sim_Anechoich_d0.1_n4_s[18.0,19.0,1.0]_m[4.0,8.0,1.0,]",Classic,38.558,42.037,0.00037,"[0.0, 44.39, 41.38, 40.34]",0.1,4,"[4, 8, 1]","[18, 19, 1]",17.647662734764626
1843,"sim_Anechoich_d0.1_n4_s[18.0,19.0,1.0]_m[4.0,8.0,1.0,]",ROTH,38.558,42.037,0.00037,"[0.0, 44.39, 41.38, 40.34]",0.1,4,"[4, 8, 1]","[18, 19, 1]",17.647662734764626
1844,"sim_Anechoich_d0.1_n4_s[18.0,19.0,1.0]_m[4.0,8.0,1.0,]",PHAT,38.558,42.037,0.00037,"[0.0, 44.39, 41.38, 40.34]",0.1,4,"[4, 8, 1]","[18, 19, 1]",17.647662734764626
1845,"sim_Anechoich_d0.1_n4_s[18.0,19.0,1.0]_m[4.0,8.0,1.0,]",SCOT,38.558,42.037,0.00037,"[0.0, 44.39, 41.38, 40.34]",0.1,4,"[4, 8, 1]","[18, 19, 1]",17.647662734764626
1846,"sim_Anechoich_d0.1_n4_s[18.0,19.0,1.0]_m[4.0,8.0,1.0,]",ECKART,38.558,42.037,0.00037,"[0.0, 44.39, 41.38, 40.34]",0.1,4,"[4, 8, 1]","[18, 19, 1]",17.647662734764626
1847,"sim_Anechoich_d0.1_n4_s[18.0,19.0,1.0]_m[4.0,8.0,1.0,]",HT,38.558,42.037,0.00037,"[0.0, 44.39, 41.38, 40.34]",0.1,4,"[4, 8, 1]","[18, 19, 1]",17.647662734764626
1848,"sim_Anechoich_d0.1_n5_s[18.0,19.0,1.0]_m[4.0,8.0,1.0,]",Classic,38.66,41.48,0.00025,"[0.0, 44.39, 41.38, 40.34, 39.81]",0.1,5,"[4, 8, 1]","[18, 19, 1]",17.608591652940333
1849,"sim_Anechoich_d0.1_n5_s[18.0,19.0,1.0]_m[4.0,8.0,1.0,]",ROTH,38.66,41.48,0.00025,"[0.0, 44.39, 41.38, 40.34, 39.81]",0.1,5,"[4, 8, 1]","[18, 19, 1]",17.608591652940333
1850,"sim_Anechoich_d0.1_n5_s[18.0,19.0,1.0]_m[4.0,8.0,1.0,]",PHAT,38.66,41.48,0.00025,"[0.0, 44.39, 41.38, 40.34, 39.81]",0.1,5,"[4, 8, 1]","[18, 19, 1]",17.608591652940333
1851,"sim_Anechoich_d0.1_n5_s[18.0,19.0,1.0]_m[4.0,8.0,1.0,]",SCOT,38.66,41.48,0.00025,"[0.0, 44.39, 41.38, 40.34, 39.81]",0.1,5,"[4, 8, 1]","[18, 19, 1]",17.608591652940333
1852,"sim_Anechoich_d0.1_n5_s[18.0,19.0,1.0]_m[4.0,8.0,1.0,]",ECKART,38.66,41.48,0.00025,"[0.0, 44.39, 41.38, 40.34, 39.81]",0.1,5,"[4, 8, 1]","[18, 19, 1]",17.608591652940333
1853,"sim_Anechoich_d0.1_n5_s[18.0,19.0,1.0]_m[4.0,8.0,1.0,]",HT,38.66,41.48,0.00025,"[0.0, 44.39, 41.38, 40.34, 39.81]",0.1,5,"[4, 8, 1]","[18, 19, 1]",17.608591652940333
1854,"sim_Anechoich_d0.1_n3_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",Classic,47.453,49.97,0.0002,"[0.0, 49.97, 49.97]",0.1,3,"[5, 5, 1]","[18, 19, 1]",19.00322341077955
1855,"sim_Anechoich_d0.1_n3_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",ROTH,47.453,49.97,0.0002,"[0.0, 49.97, 49.97]",0.1,3,"[5, 5, 1]","[18, 19, 1]",19.00322341077955
1856,"sim_Anechoich_d0.1_n3_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",PHAT,47.453,49.97,0.0002,"[0.0, 49.97, 49.97]",0.1,3,"[5, 5, 1]","[18, 19, 1]",19.00322341077955
1857,"sim_Anechoich_d0.1_n3_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",SCOT,47.453,49.97,0.0002,"[0.0, 49.97, 49.97]",0.1,3,"[5, 5, 1]","[18, 19, 1]",19.00322341077955
1858,"sim_Anechoich_d0.1_n3_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",ECKART,47.453,49.97,0.0002,"[0.0, 49.97, 49.97]",0.1,3,"[5, 5, 1]","[18, 19, 1]",19.00322341077955
1859,"sim_Anechoich_d0.1_n3_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",HT,47.453,49.97,0.0002,"[0.0, 49.97, 49.97]",0.1,3,"[5, 5, 1]","[18, 19, 1]",19.00322341077955
1860,"sim_Anechoich_d0.1_n4_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",Classic,47.564,49.37,0.0001,"[0.0, 49.97, 49.97, 48.17]",0.1,4,"[5, 5, 1]","[18, 19, 1]",18.969449122207003
1861,"sim_Anechoich_d0.1_n4_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",ROTH,47.564,49.37,0.0001,"[0.0, 49.97, 49.97, 48.17]",0.1,4,"[5, 5, 1]","[18, 19, 1]",18.969449122207003
1862,"sim_Anechoich_d0.1_n4_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",PHAT,47.564,49.37,0.0001,"[0.0, 49.97, 49.97, 48.17]",0.1,4,"[5, 5, 1]","[18, 19, 1]",18.969449122207003
1863,"sim_Anechoich_d0.1_n4_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",SCOT,47.564,49.37,0.0001,"[0.0, 49.97, 49.97, 48.17]",0.1,4,"[5, 5, 1]","[18, 19, 1]",18.969449122207003
1864,"sim_Anechoich_d0.1_n4_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",ECKART,47.564,49.37,0.0001,"[0.0, 49.97, 49.97, 48.17]",0.1,4,"[5, 5, 1]","[18, 19, 1]",18.969449122207003
1865,"sim_Anechoich_d0.1_n4_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",HT,47.564,49.37,0.0001,"[0.0, 49.97, 49.97, 48.17]",0.1,4,"[5, 5, 1]","[18, 19, 1]",18.969449122207003
1866,"sim_Anechoich_d0.1_n5_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",Classic,47.675,49.183,7e-05,"[0.0, 49.97, 49.97, 48.17, 48.62]",0.1,5,"[5, 5, 1]","[18, 19, 1]",18.9357466184991
1867,"sim_Anechoich_d0.1_n5_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",ROTH,47.675,49.183,7e-05,"[0.0, 49.97, 49.97, 48.17, 48.62]",0.1,5,"[5, 5, 1]","[18, 19, 1]",18.9357466184991
1868,"sim_Anechoich_d0.1_n5_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",PHAT,47.675,49.183,7e-05,"[0.0, 49.97, 49.97, 48.17, 48.62]",0.1,5,"[5, 5, 1]","[18, 19, 1]",18.9357466184991
1869,"sim_Anechoich_d0.1_n5_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",SCOT,47.675,49.183,7e-05,"[0.0, 49.97, 49.97, 48.17, 48.62]",0.1,5,"[5, 5, 1]","[18, 19, 1]",18.9357466184991
1870,"sim_Anechoich_d0.1_n5_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",ECKART,47.675,49.183,7e-05,"[0.0, 49.97, 49.97, 48.17, 48.62]",0.1,5,"[5, 5, 1]","[18, 19, 1]",18.9357466184991
1871,"sim_Anechoich_d0.1_n5_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",HT,47.675,49.183,7e-05,"[0.0, 49.97, 49.97, 48.17, 48.62]",0.1,5,"[5, 5, 1]","[18, 19, 1]",18.9357466184991
1872,"sim_Anechoich_d0.1_n3_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",Classic,46.787,49.97,0.00031,"[0.0, 49.97, 49.97]",0.1,3,"[0, 0, 1]","[18, 19, 1]",26.069570383878595
1873,"sim_Anechoich_d0.1_n3_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",ROTH,46.787,49.97,0.00031,"[0.0, 49.97, 49.97]",0.1,3,"[0, 0, 1]","[18, 19, 1]",26.069570383878595
1874,"sim_Anechoich_d0.1_n3_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",PHAT,46.787,49.97,0.00031,"[0.0, 49.97, 49.97]",0.1,3,"[0, 0, 1]","[18, 19, 1]",26.069570383878595
1875,"sim_Anechoich_d0.1_n3_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",SCOT,46.787,49.97,0.00031,"[0.0, 49.97, 49.97]",0.1,3,"[0, 0, 1]","[18, 19, 1]",26.069570383878595
1876,"sim_Anechoich_d0.1_n3_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",ECKART,46.787,49.97,0.00031,"[0.0, 49.97, 49.97]",0.1,3,"[0, 0, 1]","[18, 19, 1]",26.069570383878595
1877,"sim_Anechoich_d0.1_n3_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",HT,46.787,49.97,0.00031,"[0.0, 49.97, 49.97]",0.1,3,"[0, 0, 1]","[18, 19, 1]",26.069570383878595
1878,"sim_Anechoich_d0.1_n4_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",Classic,46.868,49.37,0.00019,"[0.0, 49.97, 49.97, 48.17]",0.1,4,"[0, 0, 1]","[18, 19, 1]",26.03536056980967
1879,"sim_Anechoich_d0.1_n4_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",ROTH,46.868,49.37,0.00019,"[0.0, 49.97, 49.97, 48.17]",0.1,4,"[0, 0, 1]","[18, 19, 1]",26.03536056980967
1880,"sim_Anechoich_d0.1_n4_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",PHAT,46.868,49.37,0.00019,"[0.0, 49.97, 49.97, 48.17]",0.1,4,"[0, 0, 1]","[18, 19, 1]",26.03536056980967
1881,"sim_Anechoich_d0.1_n4_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",SCOT,46.868,49.37,0.00019,"[0.0, 49.97, 49.97, 48.17]",0.1,4,"[0, 0, 1]","[18, 19, 1]",26.03536056980967
1882,"sim_Anechoich_d0.1_n4_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",ECKART,46.868,49.37,0.00019,"[0.0, 49.97, 49.97, 48.17]",0.1,4,"[0, 0, 1]","[18, 19, 1]",26.03536056980967
1883,"sim_Anechoich_d0.1_n4_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",HT,46.868,49.37,0.00019,"[0.0, 49.97, 49.97, 48.17]",0.1,4,"[0, 0, 1]","[18, 19, 1]",26.03536056980967
1884,"sim_Anechoich_d0.1_n5_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",Classic,46.948,48.84,0.00011,"[0.0, 49.97, 49.97, 48.17, 47.25]",0.1,5,"[0, 0, 1]","[18, 19, 1]",26.001201895297072
1885,"sim_Anechoich_d0.1_n5_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",ROTH,46.948,48.84,0.00011,"[0.0, 49.97, 49.97, 48.17, 47.25]",0.1,5,"[0, 0, 1]","[18, 19, 1]",26.001201895297072
1886,"sim_Anechoich_d0.1_n5_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",PHAT,46.948,48.84,0.00011,"[0.0, 49.97, 49.97, 48.17, 47.25]",0.1,5,"[0, 0, 1]","[18, 19, 1]",26.001201895297072
1887,"sim_Anechoich_d0.1_n5_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",SCOT,46.948,48.84,0.00011,"[0.0, 49.97, 49.97, 48.17, 47.25]",0.1,5,"[0, 0, 1]","[18, 19, 1]",26.001201895297072
1888,"sim_Anechoich_d0.1_n5_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",ECKART,46.948,48.84,0.00011,"[0.0, 49.97, 49.97, 48.17, 47.25]",0.1,5,"[0, 0, 1]","[18, 19, 1]",26.001201895297072
1889,"sim_Anechoich_d0.1_n5_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",HT,46.948,48.84,0.00011,"[0.0, 49.97, 49.97, 48.17, 47.25]",0.1,5,"[0, 0, 1]","[18, 19, 1]",26.001201895297072
1890,"sim_Anechoich_d0.1_n3_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",Classic,112.811,114.265,7e-05,"[0.0, 115.39, 113.14]",0.1,3,"[9, 2, 1]","[2, 19, 1]",18.442410363073478
1891,"sim_Anechoich_d0.1_n3_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",ROTH,112.811,114.265,7e-05,"[0.0, 115.39, 113.14]",0.1,3,"[9, 2, 1]","[2, 19, 1]",18.442410363073478
1892,"sim_Anechoich_d0.1_n3_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",PHAT,112.811,114.265,7e-05,"[0.0, 115.39, 113.14]",0.1,3,"[9, 2, 1]","[2, 19, 1]",18.442410363073478
1893,"sim_Anechoich_d0.1_n3_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",SCOT,112.811,114.265,7e-05,"[0.0, 115.39, 113.14]",0.1,3,"[9, 2, 1]","[2, 19, 1]",18.442410363073478
1894,"sim_Anechoich_d0.1_n3_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",ECKART,112.811,114.265,7e-05,"[0.0, 115.39, 113.14]",0.1,3,"[9, 2, 1]","[2, 19, 1]",18.442410363073478
1895,"sim_Anechoich_d0.1_n3_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",HT,112.811,114.265,7e-05,"[0.0, 115.39, 113.14]",0.1,3,"[9, 2, 1]","[2, 19, 1]",18.442410363073478
1896,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",Classic,112.954,114.14,4e-05,"[0.0, 115.39, 113.14, 113.89]",0.1,4,"[9, 2, 1]","[2, 19, 1]",18.461852561430558
1897,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",ROTH,112.954,114.14,4e-05,"[0.0, 115.39, 113.14, 113.89]",0.1,4,"[9, 2, 1]","[2, 19, 1]",18.461852561430558
1898,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",PHAT,112.954,114.14,4e-05,"[0.0, 115.39, 113.14, 113.89]",0.1,4,"[9, 2, 1]","[2, 19, 1]",18.461852561430558
1899,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",SCOT,112.954,114.14,4e-05,"[0.0, 115.39, 113.14, 113.89]",0.1,4,"[9, 2, 1]","[2, 19, 1]",18.461852561430558
1900,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",ECKART,112.954,114.14,4e-05,"[0.0, 115.39, 113.14, 113.89]",0.1,4,"[9, 2, 1]","[2, 19, 1]",18.461852561430558
1901,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",HT,112.954,114.14,4e-05,"[0.0, 115.39, 113.14, 113.89]",0.1,4,"[9, 2, 1]","[2, 19, 1]",18.461852561430558
1902,"sim_Anechoich_d0.1_n5_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",Classic,113.097,113.89,2e-05,"[0.0, 115.39, 113.14, 113.89, 113.14]",0.1,5,"[9, 2, 1]","[2, 19, 1]",18.48140957827622
1903,"sim_Anechoich_d0.1_n5_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",ROTH,113.097,113.89,2e-05,"[0.0, 115.39, 113.14, 113.89, 113.14]",0.1,5,"[9, 2, 1]","[2, 19, 1]",18.48140957827622
1904,"sim_Anechoich_d0.1_n5_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",PHAT,113.097,113.89,2e-05,"[0.0, 115.39, 113.14, 113.89, 113.14]",0.1,5,"[9, 2, 1]","[2, 19, 1]",18.48140957827622
1905,"sim_Anechoich_d0.1_n5_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",SCOT,113.097,113.89,2e-05,"[0.0, 115.39, 113.14, 113.89, 113.14]",0.1,5,"[9, 2, 1]","[2, 19, 1]",18.48140957827622
1906,"sim_Anechoich_d0.1_n5_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",ECKART,113.097,113.89,2e-05,"[0.0, 115.39, 113.14, 113.89, 113.14]",0.1,5,"[9, 2, 1]","[2, 19, 1]",18.48140957827622
1907,"sim_Anechoich_d0.1_n5_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",HT,113.097,113.89,2e-05,"[0.0, 115.39, 113.14, 113.89, 113.14]",0.1,5,"[9, 2, 1]","[2, 19, 1]",18.48140957827622
1908,"sim_Anechoich_d0.1_n3_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",Classic,103.621,105.545,0.00011,"[0.0, 106.61, 104.48]",0.1,3,"[5, 6, 1]","[2, 19, 1]",13.376191535710007
1909,"sim_Anechoich_d0.1_n3_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",ROTH,103.621,105.545,0.00011,"[0.0, 106.61, 104.48]",0.1,3,"[5, 6, 1]","[2, 19, 1]",13.376191535710007
1910,"sim_Anechoich_d0.1_n3_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",PHAT,103.621,105.545,0.00011,"[0.0, 106.61, 104.48]",0.1,3,"[5, 6, 1]","[2, 19, 1]",13.376191535710007
1911,"sim_Anechoich_d0.1_n3_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",SCOT,103.621,105.545,0.00011,"[0.0, 106.61, 104.48]",0.1,3,"[5, 6, 1]","[2, 19, 1]",13.376191535710007
1912,"sim_Anechoich_d0.1_n3_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",ECKART,103.621,105.545,0.00011,"[0.0, 106.61, 104.48]",0.1,3,"[5, 6, 1]","[2, 19, 1]",13.376191535710007
1913,"sim_Anechoich_d0.1_n3_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",HT,103.621,105.545,0.00011,"[0.0, 106.61, 104.48]",0.1,3,"[5, 6, 1]","[2, 19, 1]",13.376191535710007
1914,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",Classic,103.829,104.957,4e-05,"[0.0, 106.61, 104.48, 103.78]",0.1,4,"[5, 6, 1]","[2, 19, 1]",13.38805437694365
1915,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",ROTH,103.829,104.957,4e-05,"[0.0, 106.61, 104.48, 103.78]",0.1,4,"[5, 6, 1]","[2, 19, 1]",13.38805437694365
1916,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",PHAT,103.829,104.957,4e-05,"[0.0, 106.61, 104.48, 103.78]",0.1,4,"[5, 6, 1]","[2, 19, 1]",13.38805437694365
1917,"sim_Anechoich_d0.1_n4_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",SCOT,103.829,104.957,4e-05,"[0.0, 106.61, 104.48, 103.78]",0.1,4,"[5, 6, 1]","[2, 19, 1]",13.38805437694365
