,sim_name,method,expected_theta,theta_prom,error,est_theta_list,room.t60,mic_array.d,mic_array.n,mic_array.position,source.position
108,"sim_T0.20s_d0.1_n6_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",Classic,87.546,91.066,0.00038,"[0.0, 94.1, 92.05, 90.0, 90.0, 89.18]",0.2,0.1,6,"[5, 2, 1]","[5, 9, 1]"
109,"sim_T0.20s_d0.1_n6_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",ROTH,87.546,91.066,0.00038,"[0.0, 94.1, 92.05, 90.0, 90.0, 89.18]",0.2,0.1,6,"[5, 2, 1]","[5, 9, 1]"
110,"sim_T0.20s_d0.1_n6_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",PHAT,87.546,91.066,0.00038,"[0.0, 94.1, 92.05, 90.0, 90.0, 89.18]",0.2,0.1,6,"[5, 2, 1]","[5, 9, 1]"
111,"sim_T0.20s_d0.1_n6_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",SCOT,87.546,91.066,0.00038,"[0.0, 94.1, 92.05, 90.0, 90.0, 89.18]",0.2,0.1,6,"[5, 2, 1]","[5, 9, 1]"
112,"sim_T0.20s_d0.1_n6_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",ECKART,87.546,90.698,0.00031,"[0.0, 94.1, 92.05, 90.0, 88.98, 88.36]",0.2,0.1,6,"[5, 2, 1]","[5, 9, 1]"
113,"sim_T0.20s_d0.1_n6_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",HT,87.546,91.066,0.00038,"[0.0, 94.1, 92.05, 90.0, 90.0, 89.18]",0.2,0.1,6,"[5, 2, 1]","[5, 9, 1]"
114,"sim_T0.20s_d0.1_n7_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",Classic,87.138,90.662,0.00038,"[0.0, 94.1, 92.05, 90.0, 90.0, 89.18, 88.64]",0.2,0.1,7,"[5, 2, 1]","[5, 9, 1]"
115,"sim_T0.20s_d0.1_n7_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",ROTH,87.138,90.662,0.00038,"[0.0, 94.1, 92.05, 90.0, 90.0, 89.18, 88.64]",0.2,0.1,7,"[5, 2, 1]","[5, 9, 1]"
116,"sim_T0.20s_d0.1_n7_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",PHAT,87.138,90.662,0.00038,"[0.0, 94.1, 92.05, 90.0, 90.0, 89.18, 88.64]",0.2,0.1,7,"[5, 2, 1]","[5, 9, 1]"
117,"sim_T0.20s_d0.1_n7_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",SCOT,87.138,90.662,0.00038,"[0.0, 94.1, 92.05, 90.0, 90.0, 89.18, 88.64]",0.2,0.1,7,"[5, 2, 1]","[5, 9, 1]"
118,"sim_T0.20s_d0.1_n7_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",ECKART,87.138,90.24,0.0003,"[0.0, 94.1, 92.05, 90.0, 88.98, 88.36, 87.95]",0.2,0.1,7,"[5, 2, 1]","[5, 9, 1]"
119,"sim_T0.20s_d0.1_n7_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",HT,87.138,90.662,0.00038,"[0.0, 94.1, 92.05, 90.0, 90.0, 89.18, 88.64]",0.2,0.1,7,"[5, 2, 1]","[5, 9, 1]"
120,"sim_T0.20s_d0.1_n3_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",Classic,19.335,28.84,0.00279,"[0.0, 30.96, 26.72]",0.2,0.1,3,"[5, 2, 1]","[8, 3, 1]"
121,"sim_T0.20s_d0.1_n3_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",ROTH,19.335,26.345,0.00152,"[0.0, 30.96, 21.73]",0.2,0.1,3,"[5, 2, 1]","[8, 3, 1]"
122,"sim_T0.20s_d0.1_n3_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",PHAT,19.335,26.345,0.00152,"[0.0, 30.96, 21.73]",0.2,0.1,3,"[5, 2, 1]","[8, 3, 1]"
123,"sim_T0.20s_d0.1_n3_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",SCOT,19.335,26.345,0.00152,"[0.0, 30.96, 21.73]",0.2,0.1,3,"[5, 2, 1]","[8, 3, 1]"
124,"sim_T0.20s_d0.1_n3_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",ECKART,19.335,39.565,0.01263,"[0.0, 44.39, 34.74]",0.2,0.1,3,"[5, 2, 1]","[8, 3, 1]"
125,"sim_T0.20s_d0.1_n3_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",HT,19.335,26.345,0.00152,"[0.0, 30.96, 21.73]",0.2,0.1,3,"[5, 2, 1]","[8, 3, 1]"
126,"sim_T0.20s_d0.1_n4_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",Classic,19.654,26.47,0.00143,"[0.0, 30.96, 26.72, 21.73]",0.2,0.1,4,"[5, 2, 1]","[8, 3, 1]"
127,"sim_T0.20s_d0.1_n4_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",ROTH,19.654,24.807,0.00082,"[0.0, 30.96, 21.73, 21.73]",0.2,0.1,4,"[5, 2, 1]","[8, 3, 1]"
128,"sim_T0.20s_d0.1_n4_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",PHAT,19.654,24.807,0.00082,"[0.0, 30.96, 21.73, 21.73]",0.2,0.1,4,"[5, 2, 1]","[8, 3, 1]"
129,"sim_T0.20s_d0.1_n4_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",SCOT,19.654,24.807,0.00082,"[0.0, 30.96, 21.73, 21.73]",0.2,0.1,4,"[5, 2, 1]","[8, 3, 1]"
130,"sim_T0.20s_d0.1_n4_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",ECKART,19.654,37.55,0.00988,"[0.0, 44.39, 34.74, 33.52]",0.2,0.1,4,"[5, 2, 1]","[8, 3, 1]"
131,"sim_T0.20s_d0.1_n4_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",HT,19.654,24.807,0.00082,"[0.0, 30.96, 21.73, 21.73]",0.2,0.1,4,"[5, 2, 1]","[8, 3, 1]"
132,"sim_T0.20s_d0.1_n5_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",Classic,19.983,25.285,0.00087,"[0.0, 30.96, 26.72, 21.73, 21.73]",0.2,0.1,5,"[5, 2, 1]","[8, 3, 1]"
133,"sim_T0.20s_d0.1_n5_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",ROTH,19.983,24.038,0.00051,"[0.0, 30.96, 21.73, 21.73, 21.73]",0.2,0.1,5,"[5, 2, 1]","[8, 3, 1]"
134,"sim_T0.20s_d0.1_n5_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",PHAT,19.983,24.038,0.00051,"[0.0, 30.96, 21.73, 21.73, 21.73]",0.2,0.1,5,"[5, 2, 1]","[8, 3, 1]"
135,"sim_T0.20s_d0.1_n5_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",SCOT,19.983,24.038,0.00051,"[0.0, 30.96, 21.73, 21.73, 21.73]",0.2,0.1,5,"[5, 2, 1]","[8, 3, 1]"
136,"sim_T0.20s_d0.1_n5_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",ECKART,19.983,35.902,0.00782,"[0.0, 44.39, 34.74, 33.52, 30.96]",0.2,0.1,5,"[5, 2, 1]","[8, 3, 1]"
137,"sim_T0.20s_d0.1_n5_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",HT,19.983,24.038,0.00051,"[0.0, 30.96, 21.73, 21.73, 21.73]",0.2,0.1,5,"[5, 2, 1]","[8, 3, 1]"
138,"sim_T0.20s_d0.1_n6_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",Classic,20.323,24.574,0.00056,"[0.0, 30.96, 26.72, 21.73, 21.73, 21.73]",0.2,0.1,6,"[5, 2, 1]","[8, 3, 1]"
139,"sim_T0.20s_d0.1_n6_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",ROTH,20.323,23.11,0.00024,"[0.0, 30.96, 21.73, 21.73, 21.73, 19.4]",0.2,0.1,6,"[5, 2, 1]","[8, 3, 1]"
140,"sim_T0.20s_d0.1_n6_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",PHAT,20.323,23.11,0.00024,"[0.0, 30.96, 21.73, 21.73, 21.73, 19.4]",0.2,0.1,6,"[5, 2, 1]","[8, 3, 1]"
141,"sim_T0.20s_d0.1_n6_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",SCOT,20.323,23.11,0.00024,"[0.0, 30.96, 21.73, 21.73, 21.73, 19.4]",0.2,0.1,6,"[5, 2, 1]","[8, 3, 1]"
142,"sim_T0.20s_d0.1_n6_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",ECKART,20.323,34.588,0.00628,"[0.0, 44.39, 34.74, 33.52, 30.96, 29.33]",0.2,0.1,6,"[5, 2, 1]","[8, 3, 1]"
143,"sim_T0.20s_d0.1_n6_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",HT,20.323,23.11,0.00024,"[0.0, 30.96, 21.73, 21.73, 21.73, 19.4]",0.2,0.1,6,"[5, 2, 1]","[8, 3, 1]"
144,"sim_T0.20s_d0.1_n7_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",Classic,20.674,23.778,0.0003,"[0.0, 30.96, 26.72, 21.73, 21.73, 21.73, 19.8]",0.2,0.1,7,"[5, 2, 1]","[8, 3, 1]"
145,"sim_T0.20s_d0.1_n7_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",ROTH,20.674,22.558,0.00011,"[0.0, 30.96, 21.73, 21.73, 21.73, 19.4, 19.8]",0.2,0.1,7,"[5, 2, 1]","[8, 3, 1]"
146,"sim_T0.20s_d0.1_n7_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",PHAT,20.674,22.558,0.00011,"[0.0, 30.96, 21.73, 21.73, 21.73, 19.4, 19.8]",0.2,0.1,7,"[5, 2, 1]","[8, 3, 1]"
147,"sim_T0.20s_d0.1_n7_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",SCOT,20.674,22.558,0.00011,"[0.0, 30.96, 21.73, 21.73, 21.73, 19.4, 19.8]",0.2,0.1,7,"[5, 2, 1]","[8, 3, 1]"
148,"sim_T0.20s_d0.1_n7_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",ECKART,20.674,33.523,0.0051,"[0.0, 44.39, 34.74, 33.52, 30.96, 29.33, 28.2]",0.2,0.1,7,"[5, 2, 1]","[8, 3, 1]"
149,"sim_T0.20s_d0.1_n7_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",HT,20.674,22.558,0.00011,"[0.0, 30.96, 21.73, 21.73, 21.73, 19.4, 19.8]",0.2,0.1,7,"[5, 2, 1]","[8, 3, 1]"
150,"sim_T0.20s_d0.1_n3_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",Classic,166.452,172.365,0.00108,"[0.0, 180.0, 164.73]",0.2,0.1,3,"[9, 8, 1]","[5, 7, 1]"
151,"sim_T0.20s_d0.1_n3_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",ROTH,166.452,180.0,0.00567,"[0.0, 180.0, 180.0]",0.2,0.1,3,"[9, 8, 1]","[5, 7, 1]"
152,"sim_T0.20s_d0.1_n3_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",PHAT,166.452,180.0,0.00567,"[0.0, 180.0, 180.0]",0.2,0.1,3,"[9, 8, 1]","[5, 7, 1]"
153,"sim_T0.20s_d0.1_n3_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",SCOT,166.452,180.0,0.00567,"[0.0, 180.0, 180.0]",0.2,0.1,3,"[9, 8, 1]","[5, 7, 1]"
154,"sim_T0.20s_d0.1_n3_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",ECKART,166.452,135.61,0.02936,"[0.0, 135.61, 135.61]",0.2,0.1,3,"[9, 8, 1]","[5, 7, 1]"
155,"sim_T0.20s_d0.1_n3_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",HT,166.452,180.0,0.00567,"[0.0, 180.0, 180.0]",0.2,0.1,3,"[9, 8, 1]","[5, 7, 1]"
156,"sim_T0.20s_d0.1_n4_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",Classic,166.608,170.77,0.00053,"[0.0, 180.0, 164.73, 167.58]",0.2,0.1,4,"[9, 8, 1]","[5, 7, 1]"
157,"sim_T0.20s_d0.1_n4_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",ROTH,166.608,180.0,0.00554,"[0.0, 180.0, 180.0, 180.0]",0.2,0.1,4,"[9, 8, 1]","[5, 7, 1]"
158,"sim_T0.20s_d0.1_n4_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",PHAT,166.608,180.0,0.00554,"[0.0, 180.0, 180.0, 180.0]",0.2,0.1,4,"[9, 8, 1]","[5, 7, 1]"
159,"sim_T0.20s_d0.1_n4_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",SCOT,166.608,180.0,0.00554,"[0.0, 180.0, 180.0, 180.0]",0.2,0.1,4,"[9, 8, 1]","[5, 7, 1]"
160,"sim_T0.20s_d0.1_n4_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",ECKART,166.608,136.273,0.0284,"[0.0, 135.61, 135.61, 137.6]",0.2,0.1,4,"[9, 8, 1]","[5, 7, 1]"
161,"sim_T0.20s_d0.1_n4_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",HT,166.608,180.0,0.00554,"[0.0, 180.0, 180.0, 180.0]",0.2,0.1,4,"[9, 8, 1]","[5, 7, 1]"
162,"sim_T0.20s_d0.1_n5_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",Classic,166.75900000000001,170.398,0.00041,"[0.0, 180.0, 164.73, 167.58, 169.28]",0.2,0.1,5,"[9, 8, 1]","[5, 7, 1]"
163,"sim_T0.20s_d0.1_n5_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",ROTH,166.75900000000001,177.32,0.00344,"[0.0, 180.0, 180.0, 180.0, 169.28]",0.2,0.1,5,"[9, 8, 1]","[5, 7, 1]"
164,"sim_T0.20s_d0.1_n5_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",PHAT,166.75900000000001,177.32,0.00344,"[0.0, 180.0, 180.0, 180.0, 169.28]",0.2,0.1,5,"[9, 8, 1]","[5, 7, 1]"
165,"sim_T0.20s_d0.1_n5_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",SCOT,166.75900000000001,177.32,0.00344,"[0.0, 180.0, 180.0, 180.0, 169.28]",0.2,0.1,5,"[9, 8, 1]","[5, 7, 1]"
166,"sim_T0.20s_d0.1_n5_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",ECKART,166.75900000000001,138.08,0.02539,"[0.0, 135.61, 135.61, 137.6, 143.5]",0.2,0.1,5,"[9, 8, 1]","[5, 7, 1]"
167,"sim_T0.20s_d0.1_n5_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",HT,166.75900000000001,177.32,0.00344,"[0.0, 180.0, 180.0, 180.0, 169.28]",0.2,0.1,5,"[9, 8, 1]","[5, 7, 1]"
168,"sim_T0.20s_d0.1_n6_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",Classic,166.908,169.592,0.00022,"[0.0, 180.0, 164.73, 167.58, 169.28, 166.37]",0.2,0.1,6,"[9, 8, 1]","[5, 7, 1]"
169,"sim_T0.20s_d0.1_n6_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",ROTH,166.908,175.13,0.00209,"[0.0, 180.0, 180.0, 180.0, 169.28, 166.37]",0.2,0.1,6,"[9, 8, 1]","[5, 7, 1]"
170,"sim_T0.20s_d0.1_n6_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",PHAT,166.908,175.13,0.00209,"[0.0, 180.0, 180.0, 180.0, 169.28, 166.37]",0.2,0.1,6,"[9, 8, 1]","[5, 7, 1]"
171,"sim_T0.20s_d0.1_n6_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",SCOT,166.908,175.13,0.00209,"[0.0, 180.0, 180.0, 180.0, 169.28, 166.37]",0.2,0.1,6,"[9, 8, 1]","[5, 7, 1]"
172,"sim_T0.20s_d0.1_n6_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",ECKART,166.908,140.598,0.02136,"[0.0, 135.61, 135.61, 137.6, 143.5, 150.67]",0.2,0.1,6,"[9, 8, 1]","[5, 7, 1]"
173,"sim_T0.20s_d0.1_n6_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",HT,166.908,175.13,0.00209,"[0.0, 180.0, 180.0, 180.0, 169.28, 166.37]",0.2,0.1,6,"[9, 8, 1]","[5, 7, 1]"
174,"sim_T0.20s_d0.1_n7_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",Classic,167.053,169.257,0.00015,"[0.0, 180.0, 164.73, 167.58, 169.28, 166.37, 167.58]",0.2,0.1,7,"[9, 8, 1]","[5, 7, 1]"
175,"sim_T0.20s_d0.1_n7_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",ROTH,167.053,173.872,0.00144,"[0.0, 180.0, 180.0, 180.0, 169.28, 166.37, 167.58]",0.2,0.1,7,"[9, 8, 1]","[5, 7, 1]"
176,"sim_T0.20s_d0.1_n7_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",PHAT,167.053,173.872,0.00144,"[0.0, 180.0, 180.0, 180.0, 169.28, 166.37, 167.58]",0.2,0.1,7,"[9, 8, 1]","[5, 7, 1]"
177,"sim_T0.20s_d0.1_n7_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",SCOT,167.053,173.872,0.00144,"[0.0, 180.0, 180.0, 180.0, 169.28, 166.37, 167.58]",0.2,0.1,7,"[9, 8, 1]","[5, 7, 1]"
178,"sim_T0.20s_d0.1_n7_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",ECKART,167.053,142.972,0.0179,"[0.0, 135.61, 135.61, 137.6, 143.5, 150.67, 154.84]",0.2,0.1,7,"[9, 8, 1]","[5, 7, 1]"
179,"sim_T0.20s_d0.1_n7_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",HT,167.053,173.872,0.00144,"[0.0, 180.0, 180.0, 180.0, 169.28, 166.37, 167.58]",0.2,0.1,7,"[9, 8, 1]","[5, 7, 1]"
180,"sim_T0.20s_d0.1_n3_s[9.0,8.0,1.0]_m[9.0,5.0,1.0,]",Classic,87.138,92.05,0.00074,"[0.0, 94.1, 90.0]",0.2,0.1,3,"[9, 8, 1]","[9, 5, 1]"
181,"sim_T0.20s_d0.1_n3_s[9.0,8.0,1.0]_m[9.0,5.0,1.0,]",ROTH,87.138,92.05,0.00074,"[0.0, 94.1, 90.0]",0.2,0.1,3,"[9, 8, 1]","[9, 5, 1]"
182,"sim_T0.20s_d0.1_n3_s[9.0,8.0,1.0]_m[9.0,5.0,1.0,]",PHAT,87.138,92.05,0.00074,"[0.0, 94.1, 90.0]",0.2,0.1,3,"[9, 8, 1]","[9, 5, 1]"
183,"sim_T0.20s_d0.1_n3_s[9.0,8.0,1.0]_m[9.0,5.0,1.0,]",SCOT,87.138,92.05,0.00074,"[0.0, 94.1, 90.0]",0.2,0.1,3,"[9, 8, 1]","[9, 5, 1]"
184,"sim_T0.20s_d0.1_n3_s[9.0,8.0,1.0]_m[9.0,5.0,1.0,]",ECKART,87.138,88.975,0.0001,"[0.0, 90.0, 87.95]",0.2,0.1,3,"[9, 8, 1]","[9, 5, 1]"
185,"sim_T0.20s_d0.1_n3_s[9.0,8.0,1.0]_m[9.0,5.0,1.0,]",HT,87.138,92.05,0.00074,"[0.0, 94.1, 90.0]",0.2,0.1,3,"[9, 8, 1]","[9, 5, 1]"
186,"sim_T0.20s_d0.1_n4_s[9.0,8.0,1.0]_m[9.0,5.0,1.0,]",Classic,86.186,90.913,0.00069,"[0.0, 94.1, 90.0, 88.64]",0.2,0.1,4,"[9, 8, 1]","[9, 5, 1]"
187,"sim_T0.20s_d0.1_n4_s[9.0,8.0,1.0]_m[9.0,5.0,1.0,]",ROTH,86.186,90.913,0.00069,"[0.0, 94.1, 90.0, 88.64]",0.2,0.1,4,"[9, 8, 1]","[9, 5, 1]"
188,"sim_T0.20s_d0.1_n4_s[9.0,8.0,1.0]_m[9.0,5.0,1.0,]",PHAT,86.186,90.913,0.00069,"[0.0, 94.1, 90.0, 88.64]",0.2,0.1,4,"[9, 8, 1]","[9, 5, 1]"
189,"sim_T0.20s_d0.1_n4_s[9.0,8.0,1.0]_m[9.0,5.0,1.0,]",SCOT,86.186,90.913,0.00069,"[0.0, 94.1, 90.0, 88.64]",0.2,0.1,4,"[9, 8, 1]","[9, 5, 1]"
190,"sim_T0.20s_d0.1_n4_s[9.0,8.0,1.0]_m[9.0,5.0,1.0,]",ECKART,86.186,87.95,0.0001,"[0.0, 90.0, 87.95, 85.9]",0.2,0.1,4,"[9, 8, 1]","[9, 5, 1]"
191,"sim_T0.20s_d0.1_n4_s[9.0,8.0,1.0]_m[9.0,5.0,1.0,]",HT,86.186,90.913,0.00069,"[0.0, 94.1, 90.0, 88.64]",0.2,0.1,4,"[9, 8, 1]","[9, 5, 1]"
192,"sim_T0.20s_d0.1_n5_s[9.0,8.0,1.0]_m[9.0,5.0,1.0,]",Classic,85.236,90.172,0.00075,"[0.0, 94.1, 90.0, 88.64, 87.95]",0.2,0.1,5,"[9, 8, 1]","[9, 5, 1]"
193,"sim_T0.20s_d0.1_n5_s[9.0,8.0,1.0]_m[9.0,5.0,1.0,]",ROTH,85.236,89.918,0.00068,"[0.0, 94.1, 90.0, 88.64, 86.93]",0.2,0.1,5,"[9, 8, 1]","[9, 5, 1]"
194,"sim_T0.20s_d0.1_n5_s[9.0,8.0,1.0]_m[9.0,5.0,1.0,]",PHAT,85.236,89.918,0.00068,"[0.0, 94.1, 90.0, 88.64, 86.93]",0.2,0.1,5,"[9, 8, 1]","[9, 5, 1]"
195,"sim_T0.20s_d0.1_n5_s[9.0,8.0,1.0]_m[9.0,5.0,1.0,]",SCOT,85.236,89.918,0.00068,"[0.0, 94.1, 90.0, 88.64, 86.93]",0.2,0.1,5,"[9, 8, 1]","[9, 5, 1]"
196,"sim_T0.20s_d0.1_n5_s[9.0,8.0,1.0]_m[9.0,5.0,1.0,]",ECKART,85.236,87.438,0.00015,"[0.0, 90.0, 87.95, 85.9, 85.9]",0.2,0.1,5,"[9, 8, 1]","[9, 5, 1]"
197,"sim_T0.20s_d0.1_n5_s[9.0,8.0,1.0]_m[9.0,5.0,1.0,]",HT,85.236,90.172,0.00075,"[0.0, 94.1, 90.0, 88.64, 87.95]",0.2,0.1,5,"[9, 8, 1]","[9, 5, 1]"
198,"sim_T0.20s_d0.1_n6_s[9.0,8.0,1.0]_m[9.0,5.0,1.0,]",Classic,84.289,89.482,0.00083,"[0.0, 94.1, 90.0, 88.64, 87.95, 86.72]",0.2,0.1,6,"[9, 8, 1]","[9, 5, 1]"
199,"sim_T0.20s_d0.1_n6_s[9.0,8.0,1.0]_m[9.0,5.0,1.0,]",ROTH,84.289,89.114,0.00072,"[0.0, 94.1, 90.0, 88.64, 86.93, 85.9]",0.2,0.1,6,"[9, 8, 1]","[9, 5, 1]"
200,"sim_T0.20s_d0.1_n6_s[9.0,8.0,1.0]_m[9.0,5.0,1.0,]",PHAT,84.289,89.114,0.00072,"[0.0, 94.1, 90.0, 88.64, 86.93, 85.9]",0.2,0.1,6,"[9, 8, 1]","[9, 5, 1]"
201,"sim_T0.20s_d0.1_n6_s[9.0,8.0,1.0]_m[9.0,5.0,1.0,]",SCOT,84.289,89.114,0.00072,"[0.0, 94.1, 90.0, 88.64, 86.93, 85.9]",0.2,0.1,6,"[9, 8, 1]","[9, 5, 1]"
202,"sim_T0.20s_d0.1_n6_s[9.0,8.0,1.0]_m[9.0,5.0,1.0,]",ECKART,84.289,87.13,0.00025,"[0.0, 90.0, 87.95, 85.9, 85.9, 85.9]",0.2,0.1,6,"[9, 8, 1]","[9, 5, 1]"
203,"sim_T0.20s_d0.1_n6_s[9.0,8.0,1.0]_m[9.0,5.0,1.0,]",HT,84.289,89.318,0.00078,"[0.0, 94.1, 90.0, 88.64, 87.95, 85.9]",0.2,0.1,6,"[9, 8, 1]","[9, 5, 1]"
204,"sim_T0.20s_d0.1_n7_s[9.0,8.0,1.0]_m[9.0,5.0,1.0,]",Classic,83.346,88.772,0.00091,"[0.0, 94.1, 90.0, 88.64, 87.95, 86.72, 85.22]",0.2,0.1,7,"[9, 8, 1]","[9, 5, 1]"
205,"sim_T0.20s_d0.1_n7_s[9.0,8.0,1.0]_m[9.0,5.0,1.0,]",ROTH,83.346,88.465,0.00081,"[0.0, 94.1, 90.0, 88.64, 86.93, 85.9, 85.22]",0.2,0.1,7,"[9, 8, 1]","[9, 5, 1]"
206,"sim_T0.20s_d0.1_n7_s[9.0,8.0,1.0]_m[9.0,5.0,1.0,]",PHAT,83.346,88.465,0.00081,"[0.0, 94.1, 90.0, 88.64, 86.93, 85.9, 85.22]",0.2,0.1,7,"[9, 8, 1]","[9, 5, 1]"
207,"sim_T0.20s_d0.1_n7_s[9.0,8.0,1.0]_m[9.0,5.0,1.0,]",SCOT,83.346,88.465,0.00081,"[0.0, 94.1, 90.0, 88.64, 86.93, 85.9, 85.22]",0.2,0.1,7,"[9, 8, 1]","[9, 5, 1]"
208,"sim_T0.20s_d0.1_n7_s[9.0,8.0,1.0]_m[9.0,5.0,1.0,]",ECKART,83.346,86.812,0.00037,"[0.0, 90.0, 87.95, 85.9, 85.9, 85.9, 85.22]",0.2,0.1,7,"[9, 8, 1]","[9, 5, 1]"
209,"sim_T0.20s_d0.1_n7_s[9.0,8.0,1.0]_m[9.0,5.0,1.0,]",HT,83.346,88.635,0.00086,"[0.0, 94.1, 90.0, 88.64, 87.95, 85.9, 85.22]",0.2,0.1,7,"[9, 8, 1]","[9, 5, 1]"
210,"sim_T0.20s_d0.1_n3_s[9.0,8.0,1.0]_m[7.0,5.0,1.0,]",Classic,125.628,123.64,0.00012,"[0.0, 124.87, 122.41]",0.2,0.1,3,"[9, 8, 1]","[7, 5, 1]"
211,"sim_T0.20s_d0.1_n3_s[9.0,8.0,1.0]_m[7.0,5.0,1.0,]",ROTH,125.628,127.45,0.0001,"[0.0, 130.03, 124.87]",0.2,0.1,3,"[9, 8, 1]","[7, 5, 1]"
212,"sim_T0.20s_d0.1_n3_s[9.0,8.0,1.0]_m[7.0,5.0,1.0,]",PHAT,125.628,127.45,0.0001,"[0.0, 130.03, 124.87]",0.2,0.1,3,"[9, 8, 1]","[7, 5, 1]"
213,"sim_T0.20s_d0.1_n3_s[9.0,8.0,1.0]_m[7.0,5.0,1.0,]",SCOT,125.628,127.45,0.0001,"[0.0, 130.03, 124.87]",0.2,0.1,3,"[9, 8, 1]","[7, 5, 1]"
214,"sim_T0.20s_d0.1_n3_s[9.0,8.0,1.0]_m[7.0,5.0,1.0,]",ECKART,125.628,114.265,0.00399,"[0.0, 115.39, 113.14]",0.2,0.1,3,"[9, 8, 1]","[7, 5, 1]"
215,"sim_T0.20s_d0.1_n3_s[9.0,8.0,1.0]_m[7.0,5.0,1.0,]",HT,125.628,124.87,2e-05,"[0.0, 124.87, 124.87]",0.2,0.1,3,"[9, 8, 1]","[7, 5, 1]"
